st2,GEOID,lake,lat,lon
ME,23005,Borrow Pit at Cumberland county ,43.6005263612791,-70.2949979039066
ME,23025,Flatiron Pond at Somerset county ,45.4619651136172,-69.978715598105
ME,23025,Chase Stream Pond at Somerset county ,45.5119683981145,-69.9775176445183
ME,23019,Lynx Pond at Penobscot county ,45.870010318916,-68.708327849817
ME,23019,Haskell Rock Pitch at Penobscot county ,46.0726091438906,-68.765162680991
ME,23031,Julie's Pond at York county ,43.3564274394605,-70.7576394622925
ME,23027,Ledge Pond at Waldo county ,44.4385764983648,-69.2789200543164
ME,23021,Caribou Pit at Piscataquis county ,45.8146917305441,-68.8882540735294
ME,23019,Stair Falls at Penobscot county ,46.0870535071219,-68.7763834887164
ME,23021,Mirror Pond at Piscataquis county ,45.4898197237498,-69.7023605258701
ME,23003,Mantle Lake at Aroostook county ,46.6712154618221,-68.0014131424249
ME,23001,Worthley Pond at Androscoggin county ,44.0201364273771,-70.3445266457903
ME,23001,Boothby's Orchard Pond at Androscoggin county ,44.3779775019391,-70.2010015962686
ME,23001,Bartlett Pond at Androscoggin county ,44.4012538695509,-70.2054907502466
ME,23021,Crater Pond at Piscataquis county ,45.5183328530321,-69.1199543341401
ME,23015,Kalers Pond at Lincoln county ,44.109172620102,-69.42260900957
ME,23015,Horn Pond at Lincoln county ,44.1298329260889,-69.5309694708977
ME,23015,Deer Meadow Pond at Lincoln county ,44.1412000119858,-69.5197491866456
ME,23027,Coleman Pond at Waldo county ,44.3007173866534,-69.0703846841868
ME,23027,Knight Pond at Waldo county ,44.3179537208229,-69.0015892522002
ME,23027,Pitcher Pond at Waldo county ,44.3331615274448,-69.0345780429577
ME,23017,Weymouth Pond at Oxford county ,44.2288271807089,-70.8010737191562
ME,23025,Boynton Pond at Somerset county ,44.9159602061153,-69.8952556015505
ME,23017,Dan Charles Pond at Oxford county ,44.1807347682604,-70.8264718493693
ME,23017,Back Pond at Oxford county ,44.2096040004629,-70.8145109132484
ME,23005,Great Pond at Cumberland county ,43.5748110012197,-70.2320912856622
ME,23005,Little Pond at Cumberland county ,43.5624077098838,-70.2476343869308
ME,23017,Swan Pond at Oxford county ,44.3203215958654,-70.3384951570875
ME,23017,Shagg Pond at Oxford county ,44.4235762392778,-70.5308134309099
ME,23017,Washburn Pond at Oxford county ,44.4197085197631,-70.5222080989362
ME,23017,Abbotts Pond at Oxford county ,44.4294417447868,-70.5157063979242
ME,23001,Crystal Pond at Androscoggin county ,44.2824791038837,-70.2682762711756
ME,23001,Lily Pond at Androscoggin county ,44.2405292865633,-70.2676584763469
ME,23001,Sandy Bottom Pond at Androscoggin county ,44.222465773322,-70.2614252539038
ME,23017,Cushman Pond at Oxford county ,44.2202230719905,-70.8319721557823
ME,23031,Spicer Pond at York county ,43.5937259615998,-70.866454062709
ME,23005,Julson Pond at Cumberland county ,43.6272305499561,-70.255043482935
ME,23005,Merrill Pond at Cumberland county ,43.6250575113047,-70.256889887544
ME,23005,Prouts Pond at Cumberland county ,43.5592638355282,-70.318438573583
ME,23007,Prick Pond at Franklin county ,45.444881912165,-70.5163986488507
ME,23005,Massacre Pond at Cumberland county ,43.544149874967,-70.3121109788409
ME,23025,McKenney Ponds at Somerset county ,45.4559657132345,-70.2019289158652
ME,23025,Tobey Pond at Somerset county ,45.4451444331415,-69.9872134052757
ME,23025,Little Wilson Hill Pond at Somerset county ,45.4368872020153,-70.0068901103765
ME,23021,Little Wilder Pond at Piscataquis county ,45.442572399694,-69.347063667559
ME,23005,Little Duck Pond at Cumberland county ,43.8077685739031,-70.3600016548623
ME,23009,The Resevoir at Hancock county ,44.2971057458742,-68.363705208269
ME,23025,Clear Pond at Somerset county ,45.110262819947,-69.9869781489759
ME,23001,Nelson Pond at Androscoggin county ,44.415550870937,-70.2630998533227
ME,23017,Little Concord Pond at Oxford county ,44.4359884267758,-70.5357055797489
ME,23017,Duck Pond at Oxford county ,44.1767980558436,-70.7712802100631
ME,23017,Trout Pond at Oxford county ,44.2311617153557,-70.8241163542471
ME,23017,Proctor Pond at Oxford county ,44.2436364579677,-70.7962930329834
ME,23019,Pug Pond at Penobscot county ,45.0372090820887,-68.778452132718
ME,23019,Mansell Pond at Penobscot county ,45.040353766225,-68.7348338331245
ME,23031,Pond Facade at York county ,43.4759497553507,-70.5119235068052
ME,23027,Kirby Pond at Waldo county ,44.4208293880436,-69.0154852404225
ME,23027,The Mini Muck at Waldo county ,44.4198898606213,-69.0162824512176
ME,23027,True's Pnd at Waldo county ,44.3862038526654,-69.2799193915788
ME,23007,Hid Pond at Franklin county ,45.0067532947964,-70.1317883119569
ME,23021,Big Greenwood Pond at Piscataquis county ,45.3607751164495,-69.4058534691755
ME,23005,Parsons Pond at Cumberland county ,43.7121758355981,-70.2948352264343
ME,23031,Deer Pond at York county ,43.6519183737665,-70.6598891821525
ME,23003,Bruleau Pond at Aroostook county ,46.9249775507968,-69.6873232329736
ME,23025,Johns Pond at Somerset county ,45.3845294189084,-70.1509637629866
ME,23025,Stony Brook Pond at Somerset county ,45.3633570490424,-70.1949921458298
ME,23025,Redmond Pond at Somerset county ,45.3650913886785,-70.2042032355058
ME,23025,Little Gordon Pond at Somerset county ,45.39426385996,-70.2086260437031
ME,23025,Spencer Lake at Somerset county ,45.3951060344184,-70.2904770662655
ME,23025,Call Pond at Somerset county ,45.3423146293916,-70.1631061622435
ME,23021,Seboeis Lake at Piscataquis county ,45.4559408042859,-68.8942584377654
ME,23007,Hurricane Pond at Franklin county ,45.3617751823589,-70.5037773234622
ME,23007,Douglas Pond at Franklin county ,45.3815971288374,-70.499758738732
ME,23007,Tea Pond at Franklin county ,45.2330503473444,-70.5265913270543
ME,23007,Lost Pond at Franklin county ,45.3729198341209,-70.7407473609171
ME,23031,Short Pond at York county ,43.473653058141,-70.3867322081477
ME,23007,Rollo Pond at Franklin county ,44.6649734939925,-70.1458541279683
ME,23017,Shell Pond at Oxford county ,44.2445188063274,-70.9705926548696
ME,23017,Heald Pond at Oxford county ,44.2182876108722,-70.8672885477186
ME,23031,Wiggins Pond at York county ,43.3933108127698,-70.5423984131445
ME,23031,Hobbs Pond at York county ,43.3479040908906,-70.6256246084565
ME,23025,Rush Pond at Somerset county ,45.2944719049052,-70.4292648997661
ME,23007,Chittenden Pond at Franklin county ,45.3026086909122,-70.4618367167839
ME,23029,Montegail Pond at Washington county ,44.7564560845842,-67.7715136901771
ME,23017,Mosquito Pond at Oxford county ,44.2989850318094,-70.799419423938
ME,23025,Joe Pokum Bog at Somerset county ,45.2955762006247,-70.3623037155213
ME,23025,Joe Pokum Pond at Somerset county ,45.3070127742736,-70.3957042452885
ME,23025,Parker Pond at Somerset county ,45.3286751372087,-70.2906215678793
ME,23007,Piper Bog at Franklin county ,44.8456910702351,-70.6120929175112
ME,23007,Moose and Deer Pond at Franklin county ,44.9195320907988,-70.5137236620662
ME,23019,North Twin Lake at Penobscot county ,45.6412295143066,-68.8348712718796
ME,23019,Elbow Lake at Penobscot county ,45.6407364065399,-68.7925019286053
ME,23019,Ferguson Lake at Penobscot county ,45.6443396284018,-68.7204372207945
ME,23015,Chase Puddle at Lincoln county ,44.1828435086658,-69.6273672866657
ME,23019,Secondary Clarifier at Penobscot county ,45.6398509828292,-68.6900411932441
ME,23027,Basin Pond at Waldo county ,44.588939565513,-69.0727095506444
ME,23009,Pickerel Pond at Hancock county ,44.9732722565119,-68.4546542038294
ME,23009,Dollar Pond at Hancock county ,44.9654547938469,-68.4331450591739
ME,23009,Titcomb Pond at Hancock county ,44.9320998075996,-68.4389363472944
ME,23009,Crocker Pond at Hancock county ,44.9835490571346,-68.4704044973989
ME,23019,Leachate Pond at Penobscot county ,45.6550024640395,-68.601887098802
ME,23019,Little Smith Brook Pond at Penobscot county ,45.6894936988342,-68.740906722862
ME,23021,Upper Jo-Mary Lake at Piscataquis county ,45.6007123755174,-68.9617558596363
ME,23013,Long Pond at Knox county ,44.0384822914074,-68.611889063224
ME,23005,Watchic Lake at Cumberland county ,43.7420839694747,-70.6136026268501
ME,23029,Taylor Brook Pond at Washington county ,44.7803633867718,-67.8435957605358
ME,23007,Sandy River Ponds at Franklin county ,44.8964573567011,-70.5566409969039
ME,23027,Alger Pond at Waldo county ,44.6696689372016,-68.916664647183
ME,23011,Torsey Lake at Kennebec county ,44.4226465672348,-69.9848484028843
ME,23031,Milliken Pond at York county ,43.5206745512823,-70.3831802944053
ME,23007,Shallow Pond at Franklin county ,45.2608302690563,-70.534397413047
ME,23015,Kidney Pond at Lincoln county ,44.1469171521761,-69.5776724537324
ME,23015,Kerr Pond at Lincoln county ,44.180890548233,-69.5414387288898
ME,23015,Kettle Hole Bog at Lincoln county ,44.1485261649362,-69.566937053908
ME,23005,Deering Oaks Pond at Cumberland county ,43.65829673851,-70.27006572795
ME,23031,Holway Pond at York county ,43.2279356214644,-70.7392674840656
ME,23007,Reed Pond at Franklin county ,45.1550194264157,-70.5030430745712
ME,23031,Folsom Pond at York county ,43.6191611407454,-70.9584690938864
ME,23017,Mirror (Mud) Pond at Oxford county ,44.0949073119803,-70.4541115019119
ME,23017,Green Pond at Oxford county ,44.101606772862,-70.458217397568
ME,23017,Hogan Pond at Oxford county ,44.1157593268181,-70.4692746097221
ME,23019,The Fire Department's Pond at Penobscot county ,44.815640994152,-69.1181505263031
ME,23007,Vine Street Pond at Franklin county ,44.813336159209,-70.2181202297648
ME,23007,Fish N Play Park at Franklin county ,44.6823908941135,-70.1447346814876
ME,23017,Muskrat Pond at Oxford county ,44.710605193338,-70.5679241745535
ME,23029,Norse Pond at Washington county ,44.7094297322708,-67.1247091574156
ME,23009,Wizard Pond at Hancock county ,44.5860358364248,-68.1081739918266
ME,23017,Webber Pond at Oxford county ,44.1239491330118,-70.8164090910169
ME,23001,Hooper Pond at Androscoggin county ,44.2110584407215,-70.1355444604001
ME,23023,Caesar Pond at Sagadahoc county ,44.0637730798631,-69.9838129665513
ME,23001,Estes Bog at Androscoggin county ,44.0212724434901,-70.39814987525
ME,23009,The Featherbed at Hancock county ,44.3380785232857,-68.2271063023857
ME,23027,Hurd's Pond at Waldo county ,44.4762000162939,-69.0273283238492
ME,23001,New Pond at Androscoggin county ,44.0283222047469,-70.1268948829614
ME,23001,Middle Pond at Androscoggin county ,44.0296247171643,-70.1305079819332
ME,23001,Upper Pond at Androscoggin county ,44.027753920209,-70.1317705397187
ME,23017,Bradley Pond at Oxford county ,44.2351798046241,-70.8620667951903
ME,23021,Pemadumcook Lake at Piscataquis county ,45.7023189178154,-68.9299531826104
ME,23001,Bonny Pond at Androscoggin county ,44.2427660991732,-70.0758142618982
ME,23001,Island Pond at Androscoggin county ,44.2448337078099,-70.0873412103812
ME,23019,Little Smith Pond at Penobscot county ,45.7091906345397,-68.7446259656401
ME,23005,Village Green Drainage Pond at Cumberland county ,43.7881969545583,-70.2527404009111
ME,23019,Cambolasse Stream Reservoir at Penobscot county ,45.3881790409219,-68.4932555249559
ME,23005,Holt Pond at Cumberland county ,43.9768273315323,-70.678528769165
ME,23007,Jessie Pond at Franklin county ,44.7482111340143,-70.2504226237936
ME,23007,Day Mountain Pond at Franklin county ,44.7769301396706,-70.2482445131623
ME,23007,Schoolhouse Pond at Franklin county ,44.7739943278914,-70.2637745260578
ME,23011,Viles Pond at Kennebec county ,44.298585759751,-69.759244107491
ME,23019,Little Burnt pond at Penobscot county ,44.7620699048922,-68.5389880616814
ME,23009,Buggy Pond at Hancock county ,44.7489695888308,-68.493301194787
ME,23017,Bunker Pond at Oxford county ,44.6641478202648,-70.6147352959145
ME,23027,Passagassawakeag Lake at Waldo county ,44.5114251406126,-69.131358617104
ME,23027,Ellis Pond at Waldo county ,44.4952999823809,-69.1332906002027
ME,23011,Outlet Stream at Kennebec county ,44.4506281653232,-69.6054935184246
ME,23021,Big Moose Pond at Piscataquis county ,45.4544079120596,-69.6793821627956
ME,23007,Beal Pond at Franklin county ,44.9033425696556,-70.4097333022415
ME,23007,Mountain Pond at Franklin county ,44.8949827087359,-70.644612625188
ME,23017,Joe's Pond at Oxford county ,44.5330667261167,-70.5817675564761
ME,23017,Kneeland Pond at Oxford county ,44.277565839901,-70.7923766372301
ME,23017,Lombard Pond at Oxford county ,44.2853243225087,-70.8363800470801
ME,23017,Crocker Pond at Oxford county ,44.3083516990101,-70.8241346239933
ME,23017,Broken Bridge Pond at Oxford county ,44.3111819681927,-70.8173099746658
ME,23017,Sunken Pond at Oxford county ,44.317094756005,-70.816494322535
ME,23017,Patte Brook Waterfowl Impoundment Reservoir at Oxford county ,44.3232284801082,-70.824387063449
ME,23017,No. 8 Pond at Oxford county ,44.2983954026744,-70.8563681081998
ME,23011,Mill Stream at Kennebec county ,44.5365331150445,-69.448297397016
ME,23005,Trout Pond at Cumberland county ,43.6562493001337,-70.181534296839
ME,23005,Echo Pond at Cumberland county ,43.6678994239043,-70.1854122316659
ME,23005,Brackett Pond at Cumberland county ,43.654074205835,-70.1858205418888
ME,23005,Beaver Ponds at Cumberland county ,43.6586913646546,-70.182748803105
ME,23003,Jewell Lake at Aroostook county ,46.348960077931,-67.8435530343343
ME,23013,Quarry at Knox county ,44.0322778371876,-68.8864199824688
ME,23009,Olivers Pond at Hancock county ,44.196633659195,-68.6907195824097
ME,23009,Burntland Pond at Hancock county ,44.1694288495542,-68.6616769760925
ME,23013,Lond Pond at Knox county ,44.0806370376397,-68.8620968905809
ME,23013,Otter Pond at Knox county ,44.0702201819427,-68.8536051981471
ME,23003,Limestone Pond at Aroostook county ,46.9141630935996,-67.82472804652
ME,23011,Biology Pond at Kennebec county ,44.338891345264,-69.7981967156806
ME,23001,Allen Pond at Androscoggin county ,44.227999548171,-70.1607051977019
ME,23015,Pinkham Pond at Lincoln county ,44.109077146816,-69.6644364265181
ME,23015,Dresden Bog at Lincoln county ,44.0944277650368,-69.6862467723567
ME,23031,Fort McClary Pond at York county ,43.0833537033563,-70.7092706797593
ME,23009,Oran Pond at Hancock county ,44.7935211193183,-68.4340393439431
ME,23013,Dyer Pond at Knox county ,44.1017940565276,-68.8924282147478
ME,23031,Stump Pond at York county ,43.4582158257606,-70.7855683428062
ME,23031,Jagger Pond at York county ,43.4111007006215,-70.7311255914797
ME,23031,Mill Pond at York county ,43.4705447845814,-70.8020728087314
ME,23031,Beaver Hill Pond at York county ,43.4791722967983,-70.7825433733568
ME,23031,Pond-in-the-River at York county ,43.3992540467016,-70.7644367924631
ME,23031,Little Long Pond at York county ,43.4066089762862,-70.7579630234321
ME,23031,Picture Pond at York county ,43.4042011051317,-70.7628596238552
ME,23029,Amazon Lake at Washington county ,45.2667726923445,-67.8046752599873
ME,23031,Cider Mill Pond at York county ,43.3003316055288,-70.7824233735147
ME,23031,Amys Pond at York county ,43.3041882473281,-70.74118254238
ME,23031,Beaver Dam Pond at York county ,43.2913917570828,-70.7905134766343
ME,23031,Sacapee Pond at York county ,43.4614011053535,-70.8726995817237
ME,23031,Black Pond at York county ,43.4599613550451,-70.9372137899386
ME,23031,Nesbitt Pond at York county ,43.4503130670845,-70.9031401396076
ME,23031,Wallingford Pond at York county ,43.3512596702288,-70.8901352943749
ME,23031,Frog Pond at York county ,43.4165977837608,-70.9822429568072
ME,23031,Murdock Lake at York county ,43.327093333043,-70.880154805342
ME,23031,Mathews Mill Pond at York county ,43.2877541190893,-70.8291442047441
ME,23031,Hall Ponds at York county ,43.2723329338062,-70.8528649526448
ME,23031,Little Knights Pond at York county ,43.2544952879316,-70.7614513069918
ME,23031,Leighs Mill Pond at York county ,43.2199953738214,-70.8071453697055
ME,23031,Goose Pond at York county ,43.558349920364,-70.8635735225816
ME,23031,Shapleigh Pond at York county ,43.5963912700553,-70.8939361533547
ME,23031,Square Pond at York county ,43.559788961329,-70.8844931600899
ME,23031,Hansen Pond at York county ,43.5947906803252,-70.9092347268919
ME,23031,"upper goose pond, Town of Shapleigh, York County, Maine, United States at York county ",43.564481069749,-70.8627401766689
ME,23031,Staples Pond at York county ,43.2348548400073,-70.5933876163668
ME,23017,Baker Pond at Oxford county ,45.3067570394344,-71.0103368473023
ME,23017,Abbie Pond at Oxford county ,45.2977339583865,-70.9720679655291
