st2,GEOID,NAME,lake,lat,lon
FL,12057,Hillsborough,Flynn Lake,28.0969091232168,-82.4387082994444
FL,12069,Lake,Lake Hermosa,28.8337340263542,-81.7032988304989
FL,12109,St. Johns,Buckhead drainage pond,30.1005400404197,-81.5554891934723
FL,12095,Orange,Lake Charlie,28.4494126383596,-80.9391039050631
FL,12095,Orange,T-Shirt Pond,28.4495222778809,-80.9539850649581
FL,12117,Seminole,Lake Mary,28.7539824850678,-81.3131199442703
FL,12121,Suwannee,White Lake,30.2553165320803,-82.9141983842697
FL,12121,Suwannee,Blue Lake,30.1896166416411,-82.9305226791273
FL,12015,Charlotte,Lake Kinley,26.7859769799269,-81.7511658677628
FL,12015,Charlotte,Lake James,26.783607162078,-81.7511761245952
FL,12015,Charlotte,Lake Bullhorn North,26.7787958071736,-81.7511390254447
FL,12015,Charlotte,Sunset Lake,26.780726881038,-81.7581296428546
FL,12015,Charlotte,Lake Timber,26.7878201951435,-81.7540122959546
FL,12031,Duval,Lexie Lake,30.2647770598812,-81.4934983713143
FL,12021,Collier,Lake Victoria,26.1688825201317,-81.7876254648069
FL,12021,Collier,Alligator Bay,26.1689370484311,-81.7893549563835
FL,12071,Lee,Longitude 81,26.4421770013035,-81.7751566088031
FL,12005,Bay,Underwater Rescue Training Pond,30.3023284777113,-85.6603271727702
FL,12009,Brevard,Banana Creek,28.5891340244583,-80.6945183140246
FL,12071,Lee,Leeland Lake (187'),26.6110792134655,-81.6042393615864
FL,12005,Bay,Courtney Point,30.1477165403527,-85.7084500792673
FL,12005,Bay,Piclalene Bayou,30.1178522734747,-85.5205005125278
FL,12005,Bay,Lake Claire,30.1371376393609,-85.6468906643931
FL,12043,Glades,Caloosahatchee Canal,26.8241813750121,-81.1722553328386
FL,12099,Palm Beach,Lake Berkeley,26.8222399426593,-80.1547447258167
FL,12099,Palm Beach,Lake Imperial,26.8234147267506,-80.1554540762374
FL,12099,Palm Beach,Lake Kensington,26.8229160256445,-80.1534359925211
FL,12099,Palm Beach,Lake Carlisle,26.8239109790025,-80.1530099960143
FL,12031,Duval,Lake Mayo,30.2615215203255,-81.4420568032649
FL,12001,Alachua,Devil's Mill Hopper,29.7071343405552,-82.3940807458894
FL,12011,Broward,Bonita Bay,26.1549808310139,-80.1047465734958
FL,12011,Broward,Brussels Waterway,26.1595314060482,-80.1072367303743
FL,12011,Broward,Cero Bay,26.1575795891554,-80.1040811730471
FL,12011,Broward,Dolphin Lake,26.1588754563979,-80.1039689049615
FL,12011,Broward,Geneva Waterway,26.1565305883398,-80.1073718691192
FL,12011,Broward,Lake Albacore,26.1562583681281,-80.1042090992632
FL,12011,Broward,Lake Crevalle,26.1537206049893,-80.1048583053638
FL,12011,Broward,Le Havre Waterway,26.1575246761341,-80.1073409243156
FL,12011,Broward,Marlin Bay,26.1635383838153,-80.1033640743501
FL,12011,Broward,Nice Waterway,26.158532951402,-80.1072791777107
FL,12011,Broward,Pompano Bay,26.1612812668831,-80.1038809802543
FL,12011,Broward,Rio Julia,26.1624043589264,-80.1072072933895
FL,12011,Broward,Rio Kinney,26.1644554270393,-80.1071238144653
FL,12011,Broward,Rio Lenora,26.1612917860451,-80.107183107537
FL,12011,Broward,Rio Lorena,26.1634465304999,-80.1072395319484
FL,12011,Broward,Rio Weidling,26.1654567535389,-80.1069764995511
FL,12011,Broward,Sailfish Lake,26.1647918710102,-80.1032934052029
FL,12011,Broward,Snook Bay,26.1624123455996,-80.1038335939653
FL,12011,Broward,Tarpon Bay,26.1601574616295,-80.103908620584
FL,12011,Broward,Trieste Waterway,26.1554835584879,-80.1076084518588
FL,12095,Orange,Lake Burkett,28.6100764206311,-81.2677825937034
FL,12087,Monroe,Coot Bay Pond,25.1838532258679,-80.8987968716726
FL,12117,Seminole,Trues Lake,28.796009097485,-81.3554899827347
FL,12069,Lake,Lake Dorr,29.0013589492083,-81.6220857842487
FL,12031,Duval,Lake Valentine,30.3002866478309,-81.610600623913
FL,12097,Osceola,Multi-Level Water Playground,28.3435975835075,-81.5271436529231
FL,12097,Osceola,South Beach Pool,28.3430138147627,-81.5272582666138
FL,12097,Osceola,Cypress Springs Pool,28.3433990334543,-81.5270967403274
FL,12095,Orange,Bay Cove Interactive Water Feature / Kiddie Pool,28.4166651219106,-81.5725806241659
FL,12107,Putnam,Lake Whitcomb,29.6597072129169,-82.0193615958691
FL,12097,Osceola,Billy Lake,28.0008027708189,-80.9399082476696
FL,12129,Wakulla,Sinkhole,30.2590658634082,-84.2706359826291
FL,12001,Alachua,Orange Lake,29.4603820113501,-82.1845224869675
FL,12079,Madison,Brickyard Pond,30.4743393523366,-83.3965080319229
FL,12079,Madison,Mill Pond,30.4731820890481,-83.3999776250514
FL,12069,Lake,Lake Geneva,28.9297733012614,-81.6707415027053
FL,12069,Lake,Lake Palm,28.9317326788202,-81.671635962941
FL,12069,Lake,Lake Oleo,28.9381312654367,-81.6857639554887
FL,12001,Alachua,Chacala Pond,29.5450414702144,-82.2843622717284
FL,12031,Duval,Alligator Pond,30.3796054156843,-81.4877162586813
FL,12031,Duval,Spanish Pond,30.3846575830302,-81.4934820042628
FL,12103,Pinellas,Sparkle Lake,27.8486340616957,-82.6953623490403
FL,12031,Duval,Lake Narcissus,30.3703504635134,-81.50895482635
FL,12099,Palm Beach,Lake Orth,26.6853548846354,-80.1144828426367
FL,12117,Seminole,Fox 35 Pond,28.73704647452,-81.3694576124435
FL,12001,Alachua,Sunbay Duck Pond,29.6375715532735,-82.3309845630956
FL,12001,Alachua,Cade's Cove,29.6203173984498,-82.4185330512208
FL,12069,Lake,Ella Lake,28.9606217121917,-81.7099391128425
FL,12069,Lake,Lake Burns,28.9169231897845,-81.6429464698446
FL,12069,Lake,Lake Tutuola,28.9170508302746,-81.6731787758362
FL,12095,Orange,Lake-6,28.4333690296395,-81.4461708799945
FL,12127,Volusia,Lake Lindley,29.0499078963071,-81.2846050336498
FL,12127,Volusia,Lake Florian,29.0851753874885,-81.2994718232966
FL,12127,Volusia,Lake Dias,29.1615092481261,-81.318161660872
FL,12127,Volusia,Little Lake X,28.8293935333526,-80.9084017049012
FL,12069,Lake,Lake Arlene,28.507024157054,-81.8111592769674
FL,12099,Palm Beach,Mango Lake,26.6534194498943,-80.0786769726981
FL,12015,Charlotte,Kiwanis Lake,26.9834936551249,-82.1319268084456
FL,12017,Citrus,Stage Pond,28.698573071723,-82.4067515409472
FL,12061,Indian River,Ute Lake,27.7904366177446,-80.5079035083692
FL,12101,Pasco,Lakeside Lake,28.2128237590389,-82.3685723371478
FL,12101,Pasco,Shoregrass Pond,28.205350429612,-82.3722297819573
FL,12057,Hillsborough,Sackett Lake,27.8988534198205,-82.3236125221879
FL,12113,Santa Rosa,Deer Tub,30.6805423281815,-87.1081814705445
FL,12057,Hillsborough,Carlyle on Waters Lake,28.0271545718349,-82.4831912362353
FL,12097,Osceola,Pebble Pond,28.3305696290754,-81.3396982166804
FL,12031,Duval,Abigail Drive Retention,30.1616984487936,-81.5738480972396
FL,12031,Duval,Greenland Pines Retention,30.1611145844407,-81.5749325202163
FL,12031,Duval,Lois Jerry Retention,30.1633751699122,-81.5751291989501
FL,12109,St. Johns,Saddlestone Drive Pond,30.1014377090067,-81.5511658223855
FL,12109,St. Johns,Ashfield Way Drainage Pond,30.0966287350283,-81.5524248466943
FL,12031,Duval,Lake Ray,30.3463441656872,-81.5379209070906
FL,12031,Duval,Holly Oaks Lake,30.3494978637403,-81.5314875289388
FL,12117,Seminole,Highland Hills Pond,28.7111789387881,-81.3611353604868
FL,12117,Seminole,Fountain Pond,28.7115508603616,-81.3583576809164
FL,12061,Indian River,Pond 1,27.7759333926974,-80.476533272538
FL,12061,Indian River,Pond 2,27.77398781208,-80.4725505980998
FL,12061,Indian River,Lake Street Lake,27.8008033015645,-80.4818084663429
FL,12061,Indian River,Bioswell,27.7885510858305,-80.4570312512608
FL,12009,Brevard,Manatee Splash Pad,28.0771261447996,-80.6052462419713
FL,12009,Brevard,Rock Lake,28.3067198997836,-80.7567038568162
FL,12011,Broward,Golden Isles Lake,25.9834290499539,-80.1261803457711
FL,12101,Pasco,Flooded Shortcut,28.2276646641193,-82.7302277134265
FL,12127,Volusia,Lake Beresford,28.9892859904381,-81.3465411202572
FL,12099,Palm Beach,Drainage Canal,26.4464515113494,-80.126758831966
FL,12117,Seminole,West Pearl Lake,28.6624475992777,-81.429036999646
FL,12117,Seminole,Splash Pad,28.6719309771583,-81.336663839292
FL,12001,Alachua,Depot Park Lake,29.6435460029748,-82.3228440711355
FL,12083,Marion,Lake Lillian,29.0621740164839,-82.0527448389709
FL,12127,Volusia,Sabal Lake,29.023298878391,-80.9774493173706
FL,12069,Lake,Lake of the Woods,28.8396186953332,-81.6087105347718
FL,12001,Alachua,Duckpond,29.6562854946307,-82.3197347252204
FL,12121,Suwannee,Dorman Pond,30.24795225757,-82.9259506720161
FL,12001,Alachua,Stormwater Enhancement Ecological Project,29.6347334489667,-82.3678711614129
FL,12031,Duval,Craig Creek,30.2953676253845,-81.6489777174363
FL,12001,Alachua,Chapman's Pond,29.6187509680214,-82.4158434763186
FL,12127,Volusia,Mediocre Marsh,29.1753419879824,-81.0430457109827
FL,12105,Polk,Lake Swoope,28.1016998731754,-81.725557861672
FL,12069,Lake,Lake Swatara,28.8660124299605,-81.6438866824488
FL,12127,Volusia,Clear Lake,28.9031801127148,-81.2480175005142
FL,12085,Martin,Scout Pond,26.9921378825671,-80.1399390722897
FL,12011,Broward,Paradise Village Lake,26.1147699032076,-80.3199660126406
FL,12091,Okaloosa,Pine Lake,30.5132108857448,-86.4724511241711
FL,12091,Okaloosa,Bullock Lake,30.5131895227991,-86.4689864075901
FL,12081,Manatee,Portyworld Lake,27.4262209476235,-82.3500922717111
FL,12113,Santa Rosa,Murphys Ponds,30.5557958886227,-87.2054960441204
FL,12033,Escambia,Escambia Bay,30.510603843595,-87.1399202473286
FL,12127,Volusia,Little Dipper,29.2683534822498,-81.0675378641945
FL,12127,Volusia,Big Dipper,29.2679046939752,-81.0703626021425
FL,12127,Volusia,Ursa Major,29.2717509931563,-81.0708046654611
FL,12127,Volusia,Cypress Lake,29.0582499715184,-81.2599706960898
FL,12011,Broward,Terible Fishing Spot,26.0841669852986,-80.2818988815612
FL,12127,Volusia,Theresa Lake,28.8978220774978,-81.1932501220952
FL,12115,Sarasota,Lime Lake,27.3551403134558,-82.523770814567
FL,12091,Okaloosa,Brandt Pond,30.5573940448757,-86.4770448485137
FL,12117,Seminole,Center Lake,28.6586453553774,-81.2037558701604
FL,12117,Seminole,DIY Pond,28.6403608042519,-81.1761746048959
FL,12001,Alachua,Spyglass Pond,29.6471439561007,-82.3996653497313
FL,12103,Pinellas,Taylor Lake,27.9054712897177,-82.8042835438869
FL,12073,Leon,Water Treatment Area,30.4869211919811,-84.3020329380137
FL,12095,Orange,Dwarf Lake,28.5922058188463,-81.4598272038989
FL,12109,St. Johns,Parkside Pond,30.0145782622851,-81.3789558964753
FL,12127,Volusia,Birdstrike Basin,29.1740745225119,-81.0498950089445
FL,12127,Volusia,Cell Lot Pond,29.1803394196263,-81.064198183811
FL,12127,Volusia,Tuition Drain,29.1880410818272,-81.044433663263
FL,12087,Monroe,Crocodile Lake,25.2862571856576,-80.3103917306804
FL,12087,Monroe,Lake Surprise,25.1805744199576,-80.3794996540453
FL,12031,Duval,Saint Augustine Road Fish Management Area South Pond,30.26771171803,-81.6380966593419
FL,12031,Duval,Saint Augustine Road Fish Management Area North Pond,30.270435865616,-81.6390264960704
FL,12015,Charlotte,Lake Bullhorn South,26.7734527956767,-81.7531665682635
FL,12015,Charlotte,Lake Babcock,26.7905331970555,-81.7435547570892
FL,12095,Orange,Bonnet Pond,28.3711203918119,-81.1984489880883
FL,12057,Hillsborough,retention pond with control weirs,27.8956952740685,-82.5190068189386
FL,12069,Lake,Lake Victoria,28.7509928628811,-81.6710291335241
FL,12073,Leon,Lake Monkey Business,30.6071547549626,-84.2314457156437
FL,12101,Pasco,Ironbark Pond,28.3228128452016,-82.6867261627186
FL,12101,Pasco,Greybirch Pond,28.321590041141,-82.6881002174384
FL,12009,Brevard,Grant Lake,27.926329485237,-80.5797305351326
FL,12073,Leon,Imagination Fountain,30.4343253913474,-84.2778274488691
FL,12073,Leon,Sunny State Waterfall,30.4343332015585,-84.2774099969088
FL,12015,Charlotte,Lake Rio,27.0047220050903,-82.0150972457012
FL,12069,Lake,Lake Dora,28.790617041815,-81.6905518220194
FL,12069,Lake,Lake Etowah,28.8268113258235,-81.7108878077598
FL,12069,Lake,Lake Tem,28.8086409614269,-81.6718652778334
FL,12101,Pasco,Palm Lake,28.3060671765397,-82.6777173613819
FL,12101,Pasco,Saxon Lake,28.199516328969,-82.4501277232361
FL,12101,Pasco,Lake Padgett,28.2041028600869,-82.4585147367395
FL,12117,Seminole,Lake Dot,28.7506615622251,-81.2859941891038
FL,12101,Pasco,Hudson Grotto,28.345396442072,-82.7012897851045
FL,12009,Brevard,John F. Kennedy Memorial Fountain,28.5228102390267,-80.6818783499765
FL,12086,Miami-Dade,Mangrove Wetlands,25.6794896228075,-80.1645911245024
FL,12057,Hillsborough,Lake Carroll,28.0511114938974,-82.487563943524
FL,12069,Lake,Mud Lake,28.9908148993349,-81.3737384406718
FL,12063,Jackson,Lake Finnely,30.7155674748144,-85.0156150483487
FL,12063,Jackson,Yarber Pond,30.8173004214236,-84.9737683587369
FL,12063,Jackson,Jane Pond,30.8242224846867,-84.9684778911905
FL,12063,Jackson,Buttonwood Pond,30.844081505814,-84.9828733249103
FL,12101,Pasco,Round Sink,28.3346167132952,-82.6825064097863
FL,12095,Orange,Discovery River,28.3575505532655,-81.5893923069139
FL,12073,Leon,Legacy Fountain,30.4395046646124,-84.3028518291945
FL,12069,Lake,Lake Terry,28.7604981266151,-81.6696934621436
FL,12069,Lake,Lake Bell,28.7435235345953,-81.6738265801275
FL,12069,Lake,Lake Lena,28.7393609199165,-81.6687947794777
FL,12069,Lake,Horseshoe Lake,28.750380043407,-81.6621299354851
FL,12069,Lake,Lake Jem,28.7467206274676,-81.6645793204952
FL,12095,Orange,Lake 1,28.3628601483841,-81.2022595337137
FL,12086,Miami-Dade,Center Lake,25.677129552752,-80.2706309443459
FL,12086,Miami-Dade,Pandanus Lake,25.6775025723019,-80.2733031000572
FL,12086,Miami-Dade,Royal Palm Lake,25.6759220449843,-80.2727442251
FL,12086,Miami-Dade,Vee Lake,25.6780379995124,-80.2692579517995
FL,12086,Miami-Dade,Coconut Lake,25.6760432779064,-80.2698194227719
FL,12085,Martin,The Duck Pond-Lake of the Pines,27.2163151557364,-80.2724677547908
FL,12127,Volusia,Evans Lake,28.9054896229845,-81.2374801009259
FL,12109,St. Johns,Veterans Parkway Drainage Pond,30.1040807959171,-81.5587217596857
FL,12103,Pinellas,Fitness lake,27.888872164601,-82.6587604647969
FL,12101,Pasco,Myrtle Lake,28.1923228406065,-82.439412095359
FL,12095,Orange,Charter Lake,28.5301603902205,-81.4700998765639
FL,12105,Polk,Lake Doll,28.0015115790459,-81.6639699189238
FL,12127,Volusia,Lake Macy,28.9730779149152,-81.2329859083069
FL,12127,Volusia,Lake Helen,28.9859167500828,-81.2296809287438
FL,12099,Palm Beach,Lawn Lake,26.6598651737502,-80.0820020109775
FL,12099,Palm Beach,23rd Ave Pond,26.8681460945732,-80.0685124273266
FL,12011,Broward,Toda Lake,26.0670240570928,-80.4156100290627
FL,12083,Marion,Spruce Creek Pond,29.062559385147,-82.2265993744891
FL,12083,Marion,MeadowRidge Retention area,29.0641229046026,-82.2292044498562
FL,12083,Marion,Sholom Park Pond,29.1152460468995,-82.2541520026166
FL,12115,Sarasota,Overbrook Lake,27.005656370106,-82.3914333628791
FL,12057,Hillsborough,Allister Lake,28.0300633860487,-82.4025777770308
FL,12069,Lake,Ninth Street Canal,28.7981813763583,-81.881986051549
FL,12069,Lake,Fountain Lake,28.8134710795718,-81.8779782438443
FL,12086,Miami-Dade,Cuthbert Lake,25.2080450519044,-80.7756938803115
FL,12086,Miami-Dade,Henry Lake,25.194611210097,-80.7585000589263
FL,12086,Miami-Dade,Middle Lake,25.1790981161981,-80.7305299908758
FL,12086,Miami-Dade,Seven Palm Lake,25.1931496560715,-80.7292623291046
FL,12086,Miami-Dade,Monroe Lake,25.1769448907898,-80.7446645272024
FL,12087,Monroe,Bear Lake,25.1688080970775,-80.9595983854762
FL,12095,Orange,Fireman's Lake,28.6675783702004,-81.4672838164401
FL,12117,Seminole,Lake Ale,28.6538951313291,-81.2735440957108
FL,12091,Okaloosa,Water Tower,30.4568711702114,-86.6234030561476
FL,12083,Marion,Legacy Park Pound,29.1810176189861,-82.1450895179851
FL,12107,Putnam,Mud Lake,29.6148571594876,-81.7051994223854
FL,12107,Putnam,Pine Lake,29.6188475912754,-81.7010250908405
FL,12107,Putnam,Round Lake,29.6250726872406,-81.7020074695971
FL,12083,Marion,Scott's Spring,29.1626281206168,-82.1624431730761
FL,12009,Brevard,39B holding pond,28.6296070457021,-80.622306757262
FL,12009,Brevard,Saratoga Pond,28.0541314680043,-80.624266899771
FL,12103,Pinellas,Dyson Lake,27.952012854853,-82.7661699760394
FL,12031,Duval,Candy Cane Lake,30.2666336094651,-81.5067293359635
FL,12069,Lake,Lake Beauclair,28.7734614980154,-81.6602151808566
FL,12031,Duval,Riverton Estates Lake,30.1469284234287,-81.5841771431001
FL,12095,Orange,Lake Sherwood,28.5509382416805,-81.4976909058797
FL,12095,Orange,Lake Burden,28.4556604374665,-81.5534256155862
FL,12071,Lee,Buccaneer Basin,26.539260800707,-81.9770052576757
FL,12001,Alachua,Humphlett Pond,29.6953101553897,-82.5314346077433
FL,12095,Orange,SeaWorld Lakes,28.4098520588304,-81.4621416377251
FL,12086,Miami-Dade,Glade Lake,25.6759518756492,-80.2742961872775
FL,12071,Lee,Bikini Basin,26.5604758924586,-81.9409492595765
FL,12071,Lee,Clipper Basin,26.56390554705,-81.939175005525
FL,12071,Lee,Cat Cay Lake,26.6163657433685,-81.9308815698107
FL,12099,Palm Beach,Boca Greens Country Cblub lake,26.3828626089313,-80.2085197112288
FL,12117,Seminole,Live Oak Pond,28.6446950691326,-81.1542996847908
FL,12127,Volusia,Lake Colby,28.9644111616485,-81.2320933227258
FL,12127,Volusia,Giddings Lake,28.9646139400388,-81.2261250004798
FL,12069,Lake,Lake Woodward,28.824196664908,-81.6801073043366
FL,12023,Columbia,Lake Gwen,30.191121657793,-82.6525839784098
FL,12095,Orange,Village Lake,28.3723276996779,-81.5191912510399
FL,12101,Pasco,Middle Lake,28.4212120517035,-82.3152732286603
FL,12021,Collier,Hamilton Creek,26.097024074071,-81.782978444397
FL,12095,Orange,Tuscany pond,28.5900871741937,-81.56376163181
FL,12069,Lake,Lake Dalhousie,28.9018204905945,-81.6230957497355
FL,12069,Lake,Rusty's Pond,28.9108765272588,-81.6245357833688
FL,12069,Lake,Lake Louise,28.8227545660803,-81.6710629848328
FL,12069,Lake,Lake Gracie,28.845919528172,-81.6773218334291
FL,12069,Lake,Lake Maggie,28.8460522814826,-81.6507294501577
FL,12069,Lake,Lake Nettie,28.8417386967166,-81.6651013365989
FL,12069,Lake,Willie Lake,28.8551549161687,-81.6608964468226
FL,12069,Lake,East Crooked Lake,28.8327408525582,-81.6643254760905
FL,12069,Lake,Lake Dicie,28.8317075189023,-81.681580677767
FL,12069,Lake,West Crooked Lake,28.8339972555542,-81.6744538024023
FL,12099,Palm Beach,Mangrove Lagoon,26.9549671686417,-80.0799495062299
FL,12081,Manatee,Moses Hole,27.6036339753928,-82.5729030958011
FL,12099,Palm Beach,Lake Worth Creek,26.885602142128,-80.0763090493341
FL,12099,Palm Beach,LCS-F Canal,26.6569501795875,-80.0730221573486
FL,12099,Palm Beach,Millpond Lake East,26.3829125416476,-80.1330466515143
FL,12031,Duval,Lake Newman,30.2335027850911,-81.9012943538351
FL,12101,Pasco,Hancock Lake,28.431609661565,-82.3299926954935
FL,12069,Lake,Orange Tree Lake,28.3965219790426,-81.6872600754625
FL,12011,Broward,Lake Leone,26.2047712762107,-80.1293244857038
FL,12129,Wakulla,sink,30.233418214545,-84.3024693554726
FL,12129,Wakulla,Bary Sink,30.2332288577934,-84.3022332602659
FL,12105,Polk,Lake Ashton,27.9472574792651,-81.6504564084167
FL,12017,Citrus,Tsaka Apopka Lake,28.830910855373,-82.3037131007761
FL,12117,Seminole,Lake Beck,28.6695892531861,-81.3411690580383
FL,12101,Pasco,Butterfly Kiss Pond,28.2749484800009,-82.4523286346335
FL,12117,Seminole,Knot Hole,28.6504061030869,-81.1262379146124
FL,12117,Seminole,Lake Crescent,28.6512405302819,-81.1296333324226
FL,12117,Seminole,Lake Lenelle,28.6526251779844,-81.1327279356742
FL,12117,Seminole,Lake Sally Ann,28.6532063748256,-81.1394795229048
FL,12095,Orange,Ashlin Park Lake,28.4548643584661,-81.5681649441915
FL,12001,Alachua,Sweetwater Lake,29.8869463748614,-82.5790893901751
FL,12001,Alachua,Hog Lake,29.9083993046303,-82.5709930396215
FL,12035,Flagler,Lake San Gabriel,29.5666883213466,-81.1705213784311
